0,1,2,3
33,-0.013249983081864931,-0.07119843969659759,0.07242085243146307,Third Quadrant
34,-0.009751236763231974,0.004601616399325868,0.010782462237316277,Second Quadrant
35,-0.023208778949229836,0.019557782697293614,0.030350523625611,Second Quadrant
36,0.011797467770141753,0.014581929063160295,0.018756676171181617,First Quadrant
37,0.018054944294692628,-0.06529525060832346,0.06774548520372571,Fourth Quadrant
38,-0.019310393087635352,0.015056743893472134,0.024486666124088955,Second Quadrant
39,-0.02239437253861713,0.0014705336137450027,0.022442602133164572,Second Quadrant
40,-0.010926395946364041,0.020714437360442806,0.0234195227008671,Second Quadrant
41,0.014740601714378854,-0.016751164748789522,0.022313378483390576,Fourth Quadrant
42,0.040167112604004386,-0.00781501141174957,0.04092030471915555,Fourth Quadrant
43,-0.012007558306694567,0.010665536967078278,0.016060359126893242,Second Quadrant
44,-0.003473909308121252,0.004731949162915882,0.005870211986076124,Second Quadrant
45,0.027274106415325034,-0.020253836185797975,0.0339719702254022,Fourth Quadrant
46,0.04077212557296098,-0.0009385204681340668,0.040782925893152945,Fourth Quadrant
47,-0.03443438173299107,0.027553785269375203,0.044101448139536044,Second Quadrant
48,-0.007508171402615954,0.0033247473989926214,0.008211369135422437,Second Quadrant
49,-0.008420565781460877,0.006043646333770909,0.010364921084485515,Second Quadrant
50,0.014242949431400628,-0.0002983741031890783,0.014246074392999967,Fourth Quadrant
51,0.04563264649719004,-0.01710621077781302,0.04873357029309957,Fourth Quadrant
52,0.00783119433621807,0.014027497550906055,0.016065437817634767,First Quadrant
53,-0.023140515554344678,-0.0049217543398039024,0.02365813022836434,Third Quadrant
54,-0.007910916496834246,0.014204358350502957,0.016258732914018463,Second Quadrant
55,-0.0051515775690885125,0.02687576599527369,0.0273650424681389,Second Quadrant
56,-0.008182518296607476,-0.07780095084569368,0.07823005533788378,Third Quadrant
57,-0.00925026628179512,0.01947185117651196,0.021557374945116715,Second Quadrant
58,0.016406578883780963,-0.013230304675209553,0.02107645113553511,Fourth Quadrant
59,0.03196229250767704,-0.002947676679591623,0.032097927349810554,Fourth Quadrant
60,0.04226477237646316,-0.03421894385339431,0.054380576518422416,Fourth Quadrant
61,-0.050678269457353,0.021072523698869125,0.054884772480456534,Second Quadrant
62,-0.043622481359124575,0.01054527619999819,0.04487898985117,Second Quadrant
63,-0.036007087574515546,0.025793579720303286,0.04429242723521114,Second Quadrant
64,-0.01769595675394916,-0.017702154397741282,0.025030244820199218,Third Quadrant
65,-0.05039450719165109,0.02212036048589898,0.055035594873822286,Second Quadrant
66,-0.04320089435573204,0.01719384648113195,0.04649672708860113,Second Quadrant
67,-0.04302162205853909,0.017085081947530136,0.04628995560271794,Second Quadrant
68,-0.02092208346988239,0.013246804106727262,0.02476310553550851,Second Quadrant
69,0.0003732303700421226,0.021489370315460183,0.021492611229538935,First Quadrant
70,-0.05050334386300885,-0.0017840750087293109,0.05053484604688221,Third Quadrant
71,-0.01530108127546582,-0.04596082772552121,0.0484408997997916,Third Quadrant
72,-0.029679721180811833,-0.00930358407243418,0.03110373813488632,Third Quadrant
73,0.0033473423460279777,0.002279488445792307,0.004049786211149017,First Quadrant
74,0.006755661659876652,0.00393167434828681,0.007816458766199939,First Quadrant
75,-0.017678249674755727,0.002161267856017747,0.017809873393947993,Second Quadrant
76,-0.009778522724369635,0.005089397264096481,0.011023677752130008,Second Quadrant
77,0.020515205134414294,0.05003712746203198,0.0540794578963097,First Quadrant
78,-0.03307066845911791,-0.02402803248710746,0.040878055941230715,Third Quadrant
79,-0.009844848726402263,0.007021050349312328,0.012091988854333394,Second Quadrant
80,-0.002406875126766226,0.012866276692003948,0.013089466138504273,Second Quadrant
81,-0.018448546720504583,-0.011327565158408801,0.021648616780677636,Third Quadrant
82,0.030244672715715754,-0.0017223085425302513,0.030293672184078867,Fourth Quadrant
83,0.03918679139747831,0.02908104052694465,0.04879868377486505,First Quadrant
84,-0.026739155999962582,0.004476380600837291,0.027111260517981958,Second Quadrant
85,0.03087405773003057,-0.007707856552986419,0.03182166704242058,Fourth Quadrant
86,0.020118219608672792,0.02673512487008714,0.033459074434926295,First Quadrant
87,0.047384623566893554,0.015352066129515491,0.04980952203164793,First Quadrant
88,0.05012467196258813,0.01702776721341732,0.052937959874096004,First Quadrant
89,0.00840949031122107,-0.056234507461202614,0.05685982198968419,Fourth Quadrant
90,0.024438594418453127,0.024445419073338054,0.0345662177685203,First Quadrant
91,-0.014547269862081033,-0.008968571697620852,0.01708971441351718,Third Quadrant
92,-0.0005990519036523161,0.04109575744093108,0.04110012339187209,Second Quadrant
93,0.019856301693890955,-0.016486469349736382,0.025808455757340733,Fourth Quadrant
94,-0.00821027069440356,-0.012643624438330498,0.015075469605054766,Third Quadrant
95,0.014603478561771717,0.002364966959395628,0.014793737013451306,First Quadrant
96,0.005369130915007917,-0.02645190399387897,0.02699130955852057,Fourth Quadrant
97,-0.005981373106737866,-0.03304293165639951,0.03357993681786039,Third Quadrant
98,0.0433255830715938,-0.019749246325190567,0.04761448181915486,Fourth Quadrant
99,0.02089528686781154,-0.04230643551326985,0.04718524662568373,Fourth Quadrant
100,-0.032819155349979326,-0.017948424836663666,0.03740645548569714,Third Quadrant
101,-0.004260037941604569,-0.012968113758684252,0.01364990467813187,Third Quadrant
102,-0.01134696259528108,-0.028834341729881644,0.03098665556548983,Third Quadrant
103,-0.0358793148732026,0.007039106707176914,0.03656329114023299,Second Quadrant
104,-0.005416926968746896,0.01658831000189395,0.017450361787185738,Second Quadrant
105,0.002072102353376986,-0.0021916193918923264,0.003016090801316985,Fourth Quadrant
106,-0.023674341661449487,-0.009409539866334762,0.025475751089991165,Third Quadrant
107,0.012960584281730981,-0.03662699201700937,0.03885245538106852,Fourth Quadrant
108,-0.016989281819650245,0.00676432587922407,0.01828638294873644,Second Quadrant
109,-0.009810994449558946,0.00501221683909515,0.01101716523119198,Second Quadrant
110,0.04068972826691956,-0.013002631672734716,0.04271676973803797,Fourth Quadrant
111,-0.02364589291115948,0.032570542361434356,0.040248832048694436,Second Quadrant
112,-0.012348746392718995,0.020289506517553398,0.023751960175899846,Second Quadrant
113,-0.01723329315243025,0.009084792051650293,0.01948126893965913,Second Quadrant
114,0.015553515771176212,-0.056665297677721056,0.05876110800307433,Fourth Quadrant
115,0.012039329037259287,-0.020982303535600613,0.024190959165098697,Fourth Quadrant
116,-0.007804823589398413,-0.02163140924136228,0.022996372258008945,Third Quadrant
117,-0.01568612090009728,0.02647364868558523,0.030771877804584128,Second Quadrant
118,-0.030184153936363325,0.029844719476528007,0.04244750204059984,Second Quadrant
119,-0.01175722910636048,0.0017200654383873124,0.01188238449856697,Second Quadrant
120,0.031411094873915316,0.013839531368320638,0.03432476525298957,First Quadrant
121,-0.0042992556710923,0.012927118942493699,0.013623289011057452,Second Quadrant
122,-0.0022896857192614513,0.015102775969182356,0.015275356057005739,Second Quadrant
123,0.022749308027111823,4.705460481175673e-05,0.022749356690865974,First Quadrant
124,0.014352693959094985,-0.0036811887867070035,0.014817252605217306,Fourth Quadrant
125,-0.05245466554118942,0.03556123881239051,0.06337265690272038,Second Quadrant
126,-0.012745329429427655,0.046436409137808846,0.0481537487209315,Second Quadrant
127,0.013442214703321326,0.005771696590612277,0.014628930844879725,First Quadrant
128,-0.011968984753528221,-0.030643905340161336,0.03289841227972802,Third Quadrant
129,0.009502838295451795,0.009175340272242458,0.013209496764863507,First Quadrant
130,0.014685162587303487,0.009411142272955452,0.01744200673940207,First Quadrant
131,-0.03491705566522802,-0.030046778619615903,0.04606527631247684,Third Quadrant
132,-0.058845163990169064,-0.00725933050592517,0.05929124053706539,Third Quadrant
133,0.01098674582378372,-0.024743109851801996,0.0270726812291426,Fourth Quadrant
134,-0.049272668841277435,-0.016402760427100625,0.05193117025805456,Third Quadrant
135,-0.016281504653414637,-0.0036211405121619315,0.016679330094100987,Third Quadrant
136,-0.010971202233248545,0.019386975490633753,0.022276043120744576,Second Quadrant
137,-0.03528395679097281,-0.03467391745952734,0.04946956800718348,Third Quadrant
138,0.004291833560223886,0.00854849506941609,0.009565385682788502,First Quadrant
139,0.007450206382714211,0.030045218409770133,0.030955140517139084,First Quadrant
140,-0.0438116466820806,0.006489103979034819,0.044289602114335934,Second Quadrant
141,0.0005679005663209157,-0.0210960722844574,0.021103714765042653,Fourth Quadrant
142,0.04364629460839912,0.01300677543321976,0.045543114081201985,First Quadrant
143,0.017859795314555563,-0.03717229191165842,0.04124016943034263,Fourth Quadrant
144,-0.0181334251918969,0.04762250939032043,0.05095806618996917,Second Quadrant
145,-0.021684891278688508,-0.028519513130578218,0.035827323915885265,Third Quadrant
146,-0.004988300482189426,-0.024455781889399963,0.0249593351177974,Third Quadrant
147,0.018110331969100606,0.01846195470308848,0.025861707126365773,First Quadrant
148,-0.0030195766025770516,-0.00229582353615613,0.0037932372148336843,Third Quadrant
149,0.031097819094894237,0.027205162174175568,0.041318218758581084,First Quadrant
150,-0.014636564821407815,0.03904523224354866,0.04169843151395415,Second Quadrant
151,0.03520521381549971,-0.0030021671195401595,0.03533298865378783,Fourth Quadrant
152,-0.03001357753380338,-0.00013517788615996452,0.030013881945502044,Third Quadrant
153,0.03182131017258032,0.023085728753980243,0.03931344112643809,First Quadrant
154,0.028858269075439258,-0.023933424627728846,0.037491445803564734,Fourth Quadrant
155,0.006048605209701316,-0.025754702236560633,0.02645544012630913,Fourth Quadrant
156,-0.0253036912930278,0.0008478462779661322,0.025317891625566136,Second Quadrant
157,0.003472499495097525,-0.026244790336048585,0.02647352021410454,Fourth Quadrant
158,-0.02975276332074484,0.011990439734481948,0.03207799199211981,Second Quadrant
159,0.009656154466639949,-0.02894940317158364,0.030517360027933406,Fourth Quadrant
160,-0.04367191556923579,0.01156935332561416,0.04517838139928608,Second Quadrant
161,-0.03966463704692496,0.0033822872581447303,0.03980858323478619,Second Quadrant
162,-0.040374935502445704,0.010569016410038578,0.04173535101927759,Second Quadrant
163,0.0019961509935375837,-0.009640901712664867,0.00984538494027864,Fourth Quadrant
164,-0.00979463389344444,0.00490361702312479,0.010953552529480553,Second Quadrant
165,-0.01851535465348509,0.004878764424553823,0.019147341858718248,Second Quadrant
166,-0.007818724196342906,0.004724463540301029,0.00913526156177872,Second Quadrant
167,-0.0012876893842896971,-0.004098304083635842,0.0042958398843949705,Third Quadrant
168,0.014073443567619354,0.01993081809346349,0.02439875660204221,First Quadrant
169,-0.046392027362253195,0.00025222690532294647,0.046392713018229684,Second Quadrant
170,-0.03858870652684466,-0.013631236750058678,0.04092552854577561,Third Quadrant
171,0.015827216419637576,0.028989148076315037,0.033028343673041874,First Quadrant
172,0.04459927427452981,0.04202245839266565,0.0612779101730636,First Quadrant
173,-0.0084051924442652,0.010097095980835963,0.013137678914912883,Second Quadrant
174,0.058749824008464284,-0.0033122089616547377,0.05884311811275123,Fourth Quadrant
175,-0.010507742468535638,0.021852548384621497,0.02424760859728833,Second Quadrant
176,-0.009052322180198786,0.011161470774625036,0.014370906954918597,Second Quadrant
177,-0.053590526570196174,0.020320080976832775,0.05731361294645403,Second Quadrant
178,-0.009813966453809206,0.005069933145882809,0.011046183035791756,Second Quadrant
179,0.00532976754693158,-0.012971311621919807,0.014023599655483499,Fourth Quadrant
180,0.03197893910813706,-0.00881844661764102,0.0331725420676517,Fourth Quadrant
181,0.0030489117362138686,0.024715088472892964,0.02490243885642829,First Quadrant
182,0.012858415086799023,0.017788294036118868,0.02194908297081777,First Quadrant
183,0.0033964017547323767,-0.01685804425494637,0.017196778796660712,Fourth Quadrant
184,-0.03849091624227654,-0.004768899523851923,0.038785216717694686,Third Quadrant
185,0.04002842885134308,0.0153451124067365,0.042868958362460984,First Quadrant
186,-0.008694663364468141,0.004925256059757613,0.009992763295285421,Second Quadrant
187,-0.004922206294813488,0.0191506639498334,0.019773114183864668,Second Quadrant
188,0.011651429788479321,0.009393537965606078,0.014966441515174742,First Quadrant
189,-0.004902665515066112,0.012493760897673097,0.0134212589022358,Second Quadrant
190,-0.041996006285641305,0.019388723865251565,0.046255671620533186,Second Quadrant
191,-0.0025609866744679697,0.0056622556069915635,0.0062144823843752195,Second Quadrant
192,-0.040393997762486554,0.033741540945176715,0.05263237255331366,Second Quadrant
193,-0.02250298047938972,0.007369496970890698,0.02367896991128968,Second Quadrant
194,-0.020109314902142347,0.008139752459730136,0.02169424153869425,Second Quadrant
195,0.022738237456980566,0.005198804847411127,0.02332498691299739,First Quadrant
196,-0.01536394679785801,-0.01208992710649082,0.01955037592087868,Third Quadrant
197,-0.005290889481613936,0.009812919075151383,0.011148403127000875,Second Quadrant
198,0.0035325192001959584,0.028910335518341903,0.0291253530739604,First Quadrant
199,-0.0028037944043045535,0.017753782541862384,0.01797381588882414,Second Quadrant
200,0.011113050207909958,-0.054117147691526334,0.05524640765868855,Fourth Quadrant
201,0.03726218977336168,0.030038008037280146,0.047861808506926756,First Quadrant
202,-0.044936777470676335,0.031703042375113726,0.0549945166838235,Second Quadrant
203,0.026593522828562408,-0.005258374018594265,0.027108411125565755,Fourth Quadrant
204,0.01093186650437153,-0.01956004913372216,0.022407615388144838,Fourth Quadrant
205,-0.027104902623197823,0.015974754099123776,0.03146217593779089,Second Quadrant
206,-0.0061311253518490354,0.018873388169325444,0.0198442807647473,Second Quadrant
207,0.033694545936694666,0.007084735029599165,0.03443132144312293,First Quadrant
208,0.024148828582102735,0.053167271778686485,0.05839456062234302,First Quadrant
209,-0.010693798518408026,-0.008085114111310254,0.013406207403483427,Third Quadrant
210,0.05358981636887863,-0.017811391668254233,0.05647224177956891,Fourth Quadrant
211,-0.0431964059432229,0.018969353184460663,0.04717802292008972,Second Quadrant
212,0.01909135240252455,0.01744503207825173,0.02586133950066415,First Quadrant
213,0.014855237308297232,-0.005653943882653073,0.015894815409875515,Fourth Quadrant
214,-0.03302567867663637,-0.02023181511637284,0.03873011483271805,Third Quadrant
215,0.021184033117376173,0.04203538900879647,0.04707161765054328,First Quadrant
216,0.004922978409805626,0.010524216995060004,0.011618728836775654,First Quadrant
217,0.0013895039579862743,0.01959829509118319,0.019647490723508555,First Quadrant
218,-0.007063604789596863,0.02093384400866412,0.022093445580142056,Second Quadrant
219,0.008229856965814974,-0.016054796269642766,0.01804125907295576,Fourth Quadrant
220,-8.537480911398795e-05,-0.003904118308551718,0.0039050516802213993,Third Quadrant
221,-0.0015048161382847111,0.009150490690792403,0.009273400212021507,Second Quadrant
222,-0.006231762575962751,0.029215042240205248,0.02987228745677416,Second Quadrant
223,0.034940976996558785,0.012170886569006617,0.037000031802008976,First Quadrant
224,-0.0030628541348303394,-0.007559212315466567,0.008156148985982829,Third Quadrant
225,0.02885646927659854,-0.018622962760485938,0.0343440032769874,Fourth Quadrant
226,0.029777663157219792,-0.09566008461982126,0.10018762903959853,Fourth Quadrant
227,0.037484895792153194,0.06614404175776184,0.07602730872917393,First Quadrant
228,0.02313066462478212,0.025760636148626087,0.03462135209326823,First Quadrant
229,0.006721821555243233,-0.014160554905358997,0.015674954553306343,Fourth Quadrant
230,0.03431809326026877,0.025241909462081998,0.04260147319415667,First Quadrant
231,0.03682770215770842,0.014343613925574017,0.039522384880758425,First Quadrant
232,0.02992593226095893,0.033347727447429164,0.04480661053455754,First Quadrant
233,0.050924714550795315,-0.02024036422210837,0.05479962496152313,Fourth Quadrant
234,0.012677863913393431,0.010416231842955438,0.016408111384700014,First Quadrant
235,0.03315593833429085,-0.02099720076406472,0.0392453651627009,Fourth Quadrant
236,-0.02515042816778746,-0.029837107882547575,0.03902303222223792,Third Quadrant
237,-0.024150177675099967,0.030992888167953828,0.03929109566721434,Second Quadrant
238,0.023577353545924013,-0.022280925566182497,0.03243965542842989,Fourth Quadrant
239,0.008715709464669643,-0.012521648758731758,0.015256319317239678,Fourth Quadrant
240,-0.00927254443149716,0.01602762055562623,0.01851660608505839,Second Quadrant
241,0.01617007378480973,-0.005037390883643746,0.016936546080024935,Fourth Quadrant
242,-0.0038738108610439476,0.020096157652489656,0.020466117437874253,Second Quadrant
243,0.006504696574467285,0.0037840006239023413,0.007525273300524024,First Quadrant
244,-0.03288455283147814,0.010249522378578636,0.034444833051058055,Second Quadrant
245,-0.00856812510538882,-0.0023998383061709138,0.008897864447009712,Third Quadrant
246,0.04379885247980246,0.032637181600067115,0.0546216541432357,First Quadrant
247,0.03296281792580005,0.010799128199530212,0.03468671987201059,First Quadrant
248,-0.008377948006435964,0.006934665190239326,0.010875642238473154,Second Quadrant
249,-0.02514252043453894,0.017983274731810005,0.030911882891227517,Second Quadrant
250,0.04335586228010951,-0.020614850193456984,0.04800732071830812,Fourth Quadrant
251,0.003360854391210502,0.0333908904298536,0.033559602291108985,First Quadrant
252,-0.009834014601076283,0.004818348435541607,0.010950996521799638,Second Quadrant
253,-0.020723995521150018,-0.008017493461051125,0.02222080538051318,Third Quadrant
254,-0.012277649285257814,0.02016777213820424,0.023611008131596563,Second Quadrant
255,-0.03126258462046737,0.040227766421511414,0.050947251038849624,Second Quadrant
256,-0.009415905833215969,0.047467604731422246,0.04839248683007033,Second Quadrant
257,-0.007848280995883484,0.013477703882654159,0.015596282138344922,Second Quadrant
258,-0.03499575463999783,0.023748932579931326,0.04229319852540185,Second Quadrant
259,0.011947494621766417,-0.02027188565548361,0.023530660334256232,Fourth Quadrant
260,-0.019583155392913748,-0.0073201178720918745,0.020906556407125628,Third Quadrant
261,-0.027696113162750675,0.021701831658316507,0.035185852009718334,Second Quadrant
262,0.007409729409105826,-0.01776683556554009,0.0192500528812029,Fourth Quadrant
263,-0.0006488355238551054,-0.020594949563526265,0.0206051676785511,Third Quadrant
264,0.001428346241323955,0.01719424220603665,0.01725346742034645,First Quadrant
265,-0.01052804108466944,0.02394315031953994,0.026155574860908203,Second Quadrant
266,-0.010007171448740932,0.016804870753277853,0.01955881288419287,Second Quadrant
267,0.006064924125827126,-0.040171581270862025,0.04062682914594139,Fourth Quadrant
268,-0.029690995796608523,0.02470345161451468,0.038624030771851,Second Quadrant
269,-0.012918242554417122,0.028402827004618884,0.03120258919623596,Second Quadrant
270,-0.013936361434303855,0.01098259487205228,0.01774371889292605,Second Quadrant
271,0.016556276959459586,-0.0030056495249467055,0.01682689026009098,Fourth Quadrant
272,0.014519728043777061,0.04757356403036095,0.049739988912504786,First Quadrant
273,0.011376352385524091,0.00557683019285386,0.012669744614614223,First Quadrant
274,0.07161996875069702,-0.024907090590686434,0.07582732413545581,Fourth Quadrant
275,0.032261801459067804,0.01534030690451411,0.03572322562855981,First Quadrant
276,-0.027832777596484747,-0.02451552053732626,0.03709008298658078,Third Quadrant
277,-0.04352775096425025,0.0019022343846619477,0.04356929652473148,Second Quadrant
278,-0.009817143614151857,0.006539666232246451,0.011795912138112385,Second Quadrant
279,0.029111491354387925,0.017453059175715,0.033942424831876886,First Quadrant
280,-0.020606679358818266,-0.013092294585856238,0.024414000321946162,Third Quadrant
281,-0.023504002394200176,0.02122643935026472,0.031670172971378516,Second Quadrant
282,0.002332080726411103,0.03562161932345639,0.03569787617967965,First Quadrant
283,0.01224235783669217,0.022726319852591853,0.025813967913591446,First Quadrant
284,0.032485748609417824,0.016795711949448313,0.03657075064314558,First Quadrant
285,-0.016251532981327803,0.0341035890051471,0.03777786530860599,Second Quadrant
286,0.014496229414091231,-0.002365340437166186,0.014687937316371462,Fourth Quadrant
287,-0.009494118562155854,0.01352944678008997,0.01652828537530615,Second Quadrant
288,-0.006837882731060859,0.0063564967846293655,0.009336042610053994,Second Quadrant
289,-0.047514609941498316,-0.002669908215735444,0.04758956364344164,Third Quadrant
290,-0.03541792346369811,0.025863403545876226,0.04385595678419547,Second Quadrant
291,-0.014610593773165918,-0.014379245356597554,0.02049956456683183,Third Quadrant
292,0.031475336544372956,-0.037892903082417155,0.0492602163474238,Fourth Quadrant
293,-0.03151387188281422,0.010750320609227306,0.03329704963277687,Second Quadrant
294,0.03785737958327984,0.002330448628694313,0.03792904137627942,First Quadrant
295,-0.05665559986120664,0.026763971140687376,0.06265913458429428,Second Quadrant
296,0.0010398663399551684,0.02784925703157588,0.027868664108919004,First Quadrant
297,0.0640340356799967,0.03786079838834791,0.07438950046928813,First Quadrant
298,0.037191000558108436,-0.009140679602017924,0.03829781385536214,Fourth Quadrant
299,0.03243578475281026,0.014890575390963208,0.03569046606594817,First Quadrant
300,0.0007863490841236644,0.006207682418162143,0.0062572890205632595,First Quadrant
301,0.006552749642102984,-0.045612971072720325,0.04608125061185842,Fourth Quadrant
302,0.055025252081974445,-0.01603977826314274,0.057315380600809235,Fourth Quadrant
303,0.023670444538073862,-0.017850900048377055,0.02964699946313587,Fourth Quadrant
304,0.06061593801927815,0.022662480292832205,0.06471383124943213,First Quadrant
305,0.02185101250724047,0.00984423220919122,0.02396613559546172,First Quadrant
306,-0.008947213324296167,-0.009432002974978926,0.013000588693996675,Third Quadrant
307,-0.03719688432276781,-0.031834932951344014,0.048959893375475586,Third Quadrant
308,-0.014000679753724408,-0.040464969048121815,0.04281860289210526,Third Quadrant
309,-0.01558682570400347,-0.0014734010429407732,0.0156563101068011,Third Quadrant
310,0.043586179548819604,0.023224234536282234,0.0493874489871484,First Quadrant
311,-0.015166633922235327,-0.008620325283005381,0.01744525128841431,Third Quadrant
312,0.005610735198478798,0.022664989820749014,0.023349135166898696,First Quadrant
313,-0.005499884338582737,-0.038173440916145926,0.03856760712199127,Third Quadrant
314,0.023691442978913832,0.015471781712697412,0.028295944935422875,First Quadrant
315,-0.0037965381309108008,-0.04045019476585813,0.0406279701483512,Third Quadrant
316,-0.012407016996882058,-0.02477309584772536,0.027706323260972537,Third Quadrant
317,-0.0005342370004980559,0.0011335712504097124,0.0012531532039046936,Second Quadrant
318,0.052730873617743555,0.05643711216923606,0.07723789654368751,First Quadrant
319,0.0750842551218687,-0.0024603508815943206,0.07512455453223285,Fourth Quadrant
320,0.00025577851597285235,-0.004710117218352043,0.0047170570125714675,Fourth Quadrant
321,-0.009278449152627372,-0.01911685359767593,0.021249557881350536,Third Quadrant
322,0.038629009210103614,0.01603200418691467,0.04182374338582714,First Quadrant
323,-0.018526696771876364,0.016141143189497425,0.02457183340210724,Second Quadrant
324,-0.013693537176686947,0.020711701802970658,0.024829167363898563,Second Quadrant
325,-0.009558022731272075,0.0135915590464925,0.016615844120772372,Second Quadrant
326,-0.0321737008219279,-0.002769602801897229,0.0322926884024728,Third Quadrant
327,-0.004769226948203167,0.007301851591759086,0.00872138534589213,Second Quadrant
328,-0.017666341985565197,-0.04679076260225683,0.05001474886522674,Third Quadrant
329,-0.004957512170191778,0.011543368688516605,0.012562893281271841,Second Quadrant
330,-0.0062706365396728225,0.014504838591004026,0.015802253800131158,Second Quadrant
331,-0.03694500801823136,0.008537543304688717,0.03791864004874931,Second Quadrant
332,-0.0613771009895685,-0.016488934050459335,0.0635533907199615,Third Quadrant
333,-0.022650875587000505,-0.061553760264535386,0.06558908116113284,Third Quadrant
334,0.013492416379240448,-0.03671578352036466,0.039116416748790746,Fourth Quadrant
335,-0.0012627947710002773,0.0077951325282038615,0.007896755141570972,Second Quadrant
336,0.001819201740540475,0.01081815364667389,0.010970047552122511,First Quadrant
337,0.011600589388815174,0.05298307987280481,0.05423818237160889,First Quadrant
338,0.03918943263801024,-0.0035283204543701753,0.03934794372922007,Fourth Quadrant
339,-0.013683801292768553,-0.016738499711128386,0.02161998590192462,Third Quadrant
340,0.011797157639770092,0.0011953660443572661,0.011857564183152803,First Quadrant
341,-0.019422568991542304,0.028506263330854733,0.03449410435595123,Second Quadrant
342,-0.011779158800245116,-0.04853990079827074,0.04994867917720504,Third Quadrant
343,-0.013538238310567963,-0.02287094766262363,0.02657751198927769,Third Quadrant
344,0.026298521870884797,0.0011511508512693724,0.02632370416327809,First Quadrant
345,-0.018420274914464175,0.009534442625753826,0.020741555489119656,Second Quadrant
346,0.002993744892036721,-0.03874406077938396,0.038859551646348085,Fourth Quadrant
347,-0.023524918473419372,0.002997118202154201,0.023715069190257742,Second Quadrant
348,-0.02483285603869741,-0.022801320518423034,0.033713068036334656,Third Quadrant
349,-0.013030983565374082,0.03732094219994768,0.03953048519020333,Second Quadrant
350,0.012073320664200481,-0.051694546557297785,0.05308569690251074,Fourth Quadrant
351,-0.020919981396144958,0.004764751240872029,0.021455732940229347,Second Quadrant
352,0.012009864511810476,0.008921112145431226,0.01496071814798358,First Quadrant
353,0.0016902048866701614,0.028548532022195997,0.02859852222023498,First Quadrant
354,0.03991493625224331,-0.013254773430316275,0.04205818772498008,Fourth Quadrant
355,0.00024444518449532324,0.0018502572434333227,0.001866334727507483,First Quadrant
356,0.005900698367623436,-0.0026020278987910718,0.0064489371536526055,Fourth Quadrant
357,-0.0504116008794929,0.03528771839059545,0.061534970321332386,Second Quadrant
358,-0.013561991754073667,0.0251514220548217,0.02857484298674856,Second Quadrant
359,-0.005194235321042369,-0.0139266816078786,0.014863799688423824,Third Quadrant
360,-0.008536393100536745,0.021769640636841725,0.023383482645323,Second Quadrant
361,0.04237600114220011,0.06210203715911109,0.07518236822630263,First Quadrant
362,0.021296105930852637,-0.040560722253330544,0.04581153039934292,Fourth Quadrant
363,0.025642538644594474,0.017531325012183893,0.03106263261255146,First Quadrant
