0,1,2,3
0.02236185896,0.01787253801,0.02862656722,First Quadrant
-0.01210187012,0.00985351969,0.01560599598,Second Quadrant
-0.01704801643,-0.06844141804,0.07053270566,Third Quadrant
0.02145683113,0.01150839248,0.02434827919,First Quadrant
0.025547866,0.00201682415,0.02562734939,First Quadrant
0.01608462619,0.02081065738,0.0263020657,First Quadrant
-0.01429011807,-0.01645004695,0.02179017024,Third Quadrant
-0.03809043994,-0.005923544214,0.0385482813,Third Quadrant
0.01311536621,0.006679301525,0.01471821659,First Quadrant
0.004586533747,-0.0007395895524,0.004645781367,Fourth Quadrant
-0.02504196458,-0.02335924423,0.03424550016,Third Quadrant
-0.03882232801,0.004364256477,0.03906686431,Second Quadrant
0.0387627525,0.02562554176,0.04646740117,First Quadrant
0.004856044895,0.002485729541,0.005455274821,First Quadrant
0.005509843257,0.005241016379,0.007604381987,First Quadrant
-0.01285073303,-0.00239108096,0.01307128944,Third Quadrant
-0.04602626053,-0.009757297434,0.04704913933,Third Quadrant
-0.007822186671,0.01300726094,0.01517812378,Second Quadrant
0.02431185954,-0.009454395634,0.02608547701,Fourth Quadrant
0.008761722287,0.01826155335,0.02025468114,First Quadrant
0.005847768175,0.02618034682,0.02682549071,First Quadrant
0.002893567183,-0.0768169288,0.07687140744,Fourth Quadrant
0.01085426896,0.02074469578,0.02341276485,First Quadrant
-0.01618420523,-0.01486426843,0.02197441637,Third Quadrant
-0.03176669605,-0.001197782318,0.03178926958,Third Quadrant
-0.04239653659,-0.02937983516,0.05158140196,Third Quadrant
0.05287638811,0.01848124384,0.05601311269,First Quadrant
0.04636108987,0.009535545102,0.04733156742,First Quadrant
0.041337229,0.02295323919,0.04728231901,First Quadrant
0.01490692501,-0.01794577068,0.02332953275,Fourth Quadrant
0.05198628893,0.02094056648,0.05604535272,First Quadrant
0.04613534104,0.01682665147,0.04910810414,First Quadrant
0.04587005103,0.01638737349,0.04870941995,First Quadrant
0.02379653952,0.01271011707,0.0269781832,First Quadrant
-0.001550934774,0.02376045318,0.02381101707,Second Quadrant
0.04997359204,-0.007981163751,0.05060690542,Fourth Quadrant
0.01129166172,-0.04630859389,0.04766536995,Fourth Quadrant
0.02874887524,-0.01289408361,0.03150801834,Fourth Quadrant
-0.00324961384,0.003698517745,0.004923314292,Second Quadrant
-0.01218674147,0.004003867486,0.01282761172,Second Quadrant
0.02271325237,0.000102220623,0.02271348239,First Quadrant
0.01025648702,0.004572943615,0.01122975242,First Quadrant
-0.01909004674,0.05123520696,0.05467610371,Second Quadrant
0.03130121806,-0.02486959264,0.03997828023,Fourth Quadrant
0.009660387973,0.004144999209,0.01051209371,First Quadrant
-8.40E-05,0.01143543197,0.01143574016,Second Quadrant
0.01566369446,-0.01333792037,0.02057307571,Fourth Quadrant
-0.03167466614,0.002336313619,0.03176071215,Second Quadrant
-0.03705631946,0.03519290364,0.05110490464,Second Quadrant
0.03054234393,0.002113356023,0.03061537271,First Quadrant
-0.03249782902,-0.0008978957159,0.03251023081,Third Quadrant
-0.01973875377,0.02789613721,0.03417327716,Second Quadrant
-0.04234863749,0.01649961644,0.04544936127,Second Quadrant
-0.04501490633,0.02060331623,0.0495059434,Second Quadrant
-0.01421084852,-0.05184633207,0.05375863061,Third Quadrant
-0.01990027639,0.02697995518,0.03352519921,Second Quadrant
0.01462255874,-0.00689220669,0.01616544887,Fourth Quadrant
0.005467840069,0.04153255602,0.04189093558,First Quadrant
-0.02319293005,-0.00837075969,0.02465728335,Third Quadrant
0.01050703893,-0.01756363815,0.02046653982,Fourth Quadrant
-0.01052350753,0.0005784769237,0.01053939497,Second Quadrant
-0.01037708497,-0.02588646775,0.02788894235,Third Quadrant
0.005021302414,-0.03460653132,0.03496892174,Fourth Quadrant
-0.04154898784,-0.01326666677,0.04361562607,Third Quadrant
-0.02475835414,-0.03650477739,0.04410867117,Third Quadrant
0.03053843254,-0.01784298945,0.0353690279,Fourth Quadrant
0.003540680242,-0.01033015616,0.01092009811,Fourth Quadrant
0.007711351021,-0.03169743822,0.03262196383,Fourth Quadrant
0.03785390478,0.008835295605,0.03887133334,First Quadrant
0.004318250339,0.0172797656,0.01781116462,First Quadrant
0.001278162556,-0.004027096495,0.004225068722,Fourth Quadrant
0.02638341589,-0.009822131908,0.02815242279,Fourth Quadrant
-0.01789145176,-0.03707363755,0.04116501728,Third Quadrant
0.02303370322,0.008839239359,0.02467151468,First Quadrant
0.01043068358,0.004522393305,0.01136886983,First Quadrant
-0.03630245598,-0.009086777584,0.03742242425,Third Quadrant
0.02787521408,0.02833530145,0.03974816812,First Quadrant
0.01609545832,0.01932650708,0.02515109649,First Quadrant
0.02389223543,0.009846306864,0.02584160739,First Quadrant
-0.01669159561,-0.0574765106,0.05985113729,Third Quadrant
-0.01613774006,-0.01760562977,0.02388273129,Third Quadrant
0.007071915194,-0.01944274687,0.02068894367,Fourth Quadrant
0.02098100337,0.02594897967,0.03336992731,First Quadrant
0.03288352447,0.02526392405,0.04146796401,First Quadrant
0.01539985099,0.004472432637,0.01603614867,First Quadrant
-0.03126355291,0.0114990132,0.03331121501,Second Quadrant
0.003992628979,0.01570611967,0.01620565584,First Quadrant
0.002598820769,0.01661272971,0.01681477499,First Quadrant
-0.0219383919,0.004567159204,0.02240874789,Second Quadrant
-0.01862778355,-0.002781218578,0.0188342639,Third Quadrant
0.05556826214,0.03261766189,0.06443402536,First Quadrant
0.016969143,0.04792034855,0.05083612514,First Quadrant
-0.01614211026,0.00590338175,0.0171877177,Second Quadrant
0.006586955848,-0.03129931496,0.03198491995,Fourth Quadrant
-0.00968222885,0.006802108664,0.01183276121,Second Quadrant
-0.01429724724,0.003751532136,0.0147812473,Second Quadrant
0.02849573734,-0.03145465862,0.04244293339,Fourth Quadrant
0.05839934114,-0.01315470936,0.05986258785,Fourth Quadrant
-0.01157332464,-0.0252305027,0.027758244,Third Quadrant
0.04737368986,-0.02459805688,0.05337912413,Fourth Quadrant
0.0180307701,-0.002343964925,0.01818248723,Fourth Quadrant
0.01365303193,0.01845500508,0.02295631707,First Quadrant
0.03378878987,-0.03624655871,0.0495529549,Fourth Quadrant
-0.009331407927,0.009110801197,0.01304154409,Second Quadrant
-0.006672062085,0.03021102396,0.03093901067,Second Quadrant
0.04564661111,0.002147459747,0.04569709716,First Quadrant
-0.004921742152,-0.02286203301,0.02338580978,Third Quadrant
-0.04382100855,0.01469831823,0.04622035643,Second Quadrant
-0.01885447508,-0.03909592476,0.04340486797,Third Quadrant
0.02322810293,0.0371857055,0.0438442865,First Quadrant
0.01920401775,-0.02756840822,0.03359778906,Fourth Quadrant
0.004245275348,-0.02214887108,0.02255204764,Fourth Quadrant
-0.0168336242,0.0230586499,0.02854947003,Second Quadrant
0.0001428238096,-0.005919291917,0.00592101473,Fourth Quadrant
-0.03074346084,0.03025835259,0.04313615984,Second Quadrant
0.01939476931,0.03986218593,0.04433002305,First Quadrant
-0.03437561289,-0.002193072945,0.03444549797,Third Quadrant
0.03159052261,-0.002397088177,0.03168133758,Fourth Quadrant
-0.03111446346,0.02652529665,0.04088644273,Second Quadrant
-0.02916734708,-0.02047239849,0.03563500015,Third Quadrant
-0.01176766537,-0.02090149076,0.02398646002,Third Quadrant
0.03060500846,-0.0005776838572,0.03061046,Fourth Quadrant
-0.005209711658,-0.02590632123,0.02642496121,Third Quadrant
0.03200857272,0.01096494385,0.03383457878,First Quadrant
-0.01059718936,-0.02823908581,0.03016200242,Third Quadrant
0.04658665656,0.007142512442,0.04713100947,First Quadrant
0.04221704315,0.002300957202,0.04227970124,First Quadrant
0.04186598741,0.005109540553,0.04217663223,First Quadrant
-0.005962865102,-0.006415755419,0.008758862816,Third Quadrant
0.01018708721,0.004260829859,0.01104225597,First Quadrant
0.01547310534,0.007681048896,0.01727470697,First Quadrant
0.00488317046,0.004923506175,0.006934426206,First Quadrant
-0.003662337535,-0.005390893762,0.006517242651,Third Quadrant
-0.01503885217,0.02189773971,0.02656460199,Second Quadrant
0.04752494005,-0.0007711514021,0.04753119609,Fourth Quadrant
0.03680334463,-0.01841545483,0.04115355577,Fourth Quadrant
-0.01428473789,0.02893828727,0.03227194148,Second Quadrant
-0.03807619663,0.04666021176,0.06022434816,Second Quadrant
0.007362742148,0.009557751414,0.01206484911,First Quadrant
-0.05406502224,0.0003015199564,0.05406586302,Second Quadrant
0.01018050719,0.02227109849,0.02448764085,First Quadrant
0.01028592207,0.00772211321,0.01286200705,First Quadrant
0.05639876172,0.01737961678,0.05901585721,First Quadrant
0.01000955504,0.004602275208,0.01101690198,First Quadrant
-0.007088056556,-0.009173665687,0.01159295855,Third Quadrant
-0.03151042873,-0.0003909649955,0.03151285408,Third Quadrant
-0.000639610873,0.01880302101,0.01881389649,Second Quadrant
-0.01360830352,0.01956060205,0.02382861887,Second Quadrant
-0.007316787308,-0.01377590771,0.01559842972,Third Quadrant
0.0387302547,-0.01385820687,0.04113493074,Fourth Quadrant
-0.03558082941,0.01337295696,0.03801093789,Second Quadrant
0.009061307601,0.004951105028,0.01032573176,First Quadrant
0.00592917904,0.01995352011,0.0208158144,First Quadrant
-0.007587353424,0.008951368792,0.01173434852,Second Quadrant
0.002263393029,0.01235296424,0.01255860954,First Quadrant
0.04556417865,0.01869109159,0.04924887086,First Quadrant
0.0007207724029,0.003465108737,0.003539278375,First Quadrant
0.04252624061,0.03333514104,0.05403436655,First Quadrant
0.02832636683,0.006499431423,0.02906244427,First Quadrant
0.02378631059,0.008547430822,0.02527542572,First Quadrant
-0.02311678932,0.004620059117,0.02357394525,Second Quadrant
0.0140099635,-0.01231222121,0.01865126988,Fourth Quadrant
0.005063161588,0.01143910161,0.01250954239,First Quadrant
-0.004335738509,0.02548026235,0.02584651617,Second Quadrant
0.005490839225,0.01420575655,0.01522999785,First Quadrant
-0.01232778298,-0.05211705542,0.05355522102,Third Quadrant
-0.0348027539,0.02903373782,0.04532316859,Second Quadrant
0.04770312146,0.02812020368,0.05537448557,First Quadrant
-0.02832161096,-0.001496511656,0.02836112118,Third Quadrant
-0.008894520733,-0.01925217046,0.02120751203,Third Quadrant
0.02809013788,0.01766439329,0.03318262552,First Quadrant
0.00660739223,0.01850127297,0.01964573067,First Quadrant
-0.03105278943,0.004562749523,0.03138621376,Second Quadrant
-0.01896035712,0.05496501934,0.05814334436,Second Quadrant
0.01107301841,-0.007815950939,0.01355362777,Fourth Quadrant
-0.05352835955,-0.007562882931,0.05405998959,Third Quadrant
0.04487565038,0.01409709939,0.04703777427,First Quadrant
-0.017529037,0.0190678543,0.02590077617,Second Quadrant
-0.01570989957,-0.007491692299,0.01740478089,Third Quadrant
0.03424059327,-0.02207074891,0.04073740523,Fourth Quadrant
-0.01958360593,0.04289545829,0.04715440555,Second Quadrant
-0.008187966167,0.009993146345,0.01291920136,Second Quadrant
-0.002432366554,0.02288237696,0.0230112925,Second Quadrant
0.007399558979,0.02231657737,0.02351133979,First Quadrant
-0.01361839437,-0.01506946211,0.02031131098,Third Quadrant
-0.004016365101,-3.61E-06,0.00401636672,Third Quadrant
-0.0007943489086,0.0071106522,0.007154883989,Second Quadrant
0.01372040472,0.0263314694,0.02969167874,First Quadrant
-0.03245319862,0.0075275523,0.03331477366,Second Quadrant
0.0008460608512,-0.01141011896,0.01144144369,Fourth Quadrant
-0.03146321708,-0.01114100137,0.03337747655,Third Quadrant
-0.03614740518,-0.09245476227,0.09926992479,Third Quadrant
-0.02931507269,0.06545812026,0.07172265329,Second Quadrant
-0.02336033442,0.02555379887,0.03462227406,Second Quadrant
-0.007708698358,-0.009349845719,0.01211790598,Third Quadrant
-0.03154232357,0.03128171196,0.04442368377,Second Quadrant
-0.03485838845,0.01758871706,0.03904446457,Second Quadrant
-0.02543616315,0.02912966239,0.03867215571,Second Quadrant
-0.04987919253,-0.01066510259,0.05100664918,Third Quadrant
-0.01259719322,0.01352021787,0.01847932813,Second Quadrant
-0.0331046468,-0.01819694025,0.03777626602,Third Quadrant
0.02160235834,-0.03761912269,0.04338041353,Fourth Quadrant
0.02871334173,0.0321149978,0.04307933468,First Quadrant
-0.02525775468,-0.0187181589,0.03143761512,Third Quadrant
-0.01367315042,-0.01448669002,0.01992032204,Third Quadrant
0.0126033637,0.01627832859,0.02058710175,First Quadrant
-0.01753590149,-0.00327863188,0.01783976648,Third Quadrant
0.003438171159,0.02007435084,0.02036665369,First Quadrant
-0.00837904313,0.004256369065,0.009398140316,Second Quadrant
0.03711271164,0.008286703035,0.03802660663,First Quadrant
0.009183184708,-0.005954741938,0.01094485418,Fourth Quadrant
-0.04000499329,0.03240615309,0.05148357258,Second Quadrant
-0.0335463803,0.01128570503,0.0353938804,Second Quadrant
0.007687123085,0.001877707649,0.007913131323,First Quadrant
0.03035192249,0.01571069407,0.03417696749,First Quadrant
-0.04162060252,-0.01792902274,0.04531803626,Third Quadrant
-0.002336313248,0.03386727499,0.03394776392,Second Quadrant
0.01019538986,0.004146859451,0.01100647163,First Quadrant
0.01903478182,-0.009630812333,0.02133249786,Fourth Quadrant
0.01413133935,0.02112775634,0.02541804162,First Quadrant
0.03712082999,0.03694250117,0.05237083551,First Quadrant
0.01521177082,0.0391702874,0.04202034491,First Quadrant
0.008285999292,0.01413380618,0.01638359733,First Quadrant
0.03861381405,0.02223502311,0.04455808443,First Quadrant
-0.01687288804,-0.01863762281,0.02514071071,Third Quadrant
0.01678326482,-0.01190113391,0.02057461947,Fourth Quadrant
0.02923222974,0.02106153663,0.03602931558,First Quadrant
-0.008802440597,-0.01739271168,0.01949331629,Third Quadrant
-0.00270696536,-0.02440767535,0.02455732635,Third Quadrant
-0.002399109203,0.01776515347,0.01792641634,Second Quadrant
0.0104391278,0.02342301929,0.02564397048,First Quadrant
0.01210534211,0.0154662901,0.01964040318,First Quadrant
-0.008651888607,-0.0417956513,0.04268174837,Third Quadrant
0.03401249629,0.02248002671,0.04077010553,First Quadrant
0.01555977634,0.02749639902,0.03159364807,First Quadrant
0.01678329836,0.01033612689,0.01971077428,First Quadrant
-0.01433474665,-0.007974938283,0.01640379841,Third Quadrant
-0.01201098736,0.05200527379,0.05337426645,Second Quadrant
-0.01333757995,0.006061262873,0.01465025415,Second Quadrant
-0.06956094483,-0.007299644325,0.06994290423,Third Quadrant
-0.02993301026,0.01646853012,0.03416427355,Second Quadrant
0.02565476161,-0.02858121533,0.03840641435,Fourth Quadrant
0.0464367479,0.0007642778264,0.0464430369,First Quadrant
0.00720674638,0.01166095245,0.01370820942,First Quadrant
-0.02875442047,0.01762648135,0.03372698536,Second Quadrant
0.01747652225,-0.01385681877,0.02230336872,Fourth Quadrant
0.02599752676,0.02082824596,0.03331196823,First Quadrant
-0.001127311731,0.03663461794,0.03665195852,Second Quadrant
-0.01399097344,0.02276200087,0.02671808416,Second Quadrant
-0.03186925791,0.01942807004,0.03732424822,Second Quadrant
0.02357531014,0.0368434667,0.04374055655,First Quadrant
-0.0187662454,-0.002854294418,0.01898206951,Third Quadrant
0.01049286223,0.01222927169,0.01611382152,First Quadrant
0.001863831032,0.005980284615,0.006263997939,First Quadrant
0.04428871874,-0.009747257665,0.0453486454,Fourth Quadrant
0.03722289973,0.02448512487,0.04455407506,First Quadrant
0.0149721948,-0.01468686766,0.02097309464,Fourth Quadrant
-0.03353664604,-0.03365491655,0.04751168315,Third Quadrant
0.03623958078,0.0114768144,0.03801347766,First Quadrant
-0.03647516905,-0.0008265661651,0.03648453329,Third Quadrant
0.05756146939,0.02509737959,0.06279491397,First Quadrant
-0.0007149707428,0.02811340721,0.02812249719,Second Quadrant
-0.05525209927,0.03966395083,0.06801487682,Second Quadrant
-0.03715500767,-0.006013747902,0.03763854087,Third Quadrant
-0.02863617886,0.01348976742,0.03165445569,Second Quadrant
-0.002230342801,0.005978397911,0.006380883214,Second Quadrant
-0.005493125012,-0.04817285046,0.04848502803,Third Quadrant
-0.05371010812,-0.005297955282,0.05397077028,Third Quadrant
-0.02743860098,-0.01564539777,0.03158568181,Third Quadrant
-0.05566326294,0.02686168566,0.06180573596,Second Quadrant
-0.02225138883,0.009921989939,0.02436329594,Second Quadrant
0.00767638727,-0.0100435152,0.01264116763,Fourth Quadrant
0.03506130539,-0.03483654172,0.04942549721,Fourth Quadrant
0.009562550612,-0.03962209741,0.04075969796,Fourth Quadrant
0.0191595499,-0.001057406335,0.01918870659,Fourth Quadrant
-0.03692217066,0.0255540513,0.04490274183,Second Quadrant
0.01520096236,-0.01306818511,0.02004611481,Fourth Quadrant
-0.006361187133,0.02307930152,0.02393990101,Second Quadrant
-0.0003405538967,-0.03899732123,0.03899880819,Third Quadrant
-0.01984194291,0.009071335789,0.02181723703,Second Quadrant
-0.001013903414,-0.03554159232,0.03555605131,Third Quadrant
0.0121382724,-0.0297267018,0.03210941384,Fourth Quadrant
-0.001289399953,0.003357467135,0.003596545259,Second Quadrant
-0.04306303819,0.05826013673,0.07244769692,Second Quadrant
-0.06841529677,0.004394202689,0.06855626776,Second Quadrant
-0.001568016328,-0.003740022349,0.004055421356,Third Quadrant
0.008455200101,-0.01997351654,0.02168943917,Fourth Quadrant
-0.0370617291,0.01825487134,0.04131358241,Second Quadrant
0.0267486748,0.01519548816,0.0307635249,First Quadrant
0.01685819432,0.01946560264,0.02575089128,First Quadrant
0.0122934794,0.01387440231,0.01853722404,First Quadrant
0.03433000236,-0.002337882154,0.03440951547,Fourth Quadrant
0.006800267065,0.00802518028,0.01051889494,First Quadrant
0.01074971502,-0.04676199582,0.04798166968,Fourth Quadrant
0.008923539493,0.008876876969,0.01258683844,First Quadrant
0.007651588229,0.01381491994,0.01579236573,First Quadrant
0.03566218355,0.01025152721,0.03710640303,First Quadrant
0.05539552532,-0.01937474078,0.05868598475,Fourth Quadrant
0.0139701387,-0.06399641799,0.06550348305,Fourth Quadrant
-0.01554633563,-0.0393309095,0.04229194951,Third Quadrant
-0.0009900376438,0.006676079175,0.006749089397,Second Quadrant
-0.007688788264,0.009390283415,0.01213651052,Second Quadrant
-0.008442230396,0.0504783856,0.05117947505,Second Quadrant
-0.03814812428,-0.001159489418,0.03816574121,Third Quadrant
0.01332035939,-0.01818251836,0.0225396528,Fourth Quadrant
-0.009426030252,-0.003220798031,0.009961103668,Third Quadrant
0.02285589762,0.02521724596,0.0340338295,First Quadrant
0.008411005826,-0.04579616323,0.04656214756,Fourth Quadrant
0.01279695765,-0.02197315154,0.02542796716,Fourth Quadrant
-0.02998049193,0.003635546046,0.03020011741,Second Quadrant
0.02379950701,0.008685885017,0.02533497844,First Quadrant
-0.008760875443,-0.0360825673,0.03713091167,Third Quadrant
0.02452550155,0.001917244202,0.02460032625,First Quadrant
0.02366950902,-0.03356780136,0.04107362834,Fourth Quadrant
0.01684064272,0.02196822549,0.02768050178,First Quadrant
-0.01693916752,-0.04925206497,0.05208359914,Third Quadrant
0.02073066149,0.002999646856,0.02094655597,First Quadrant
-0.01413313611,0.00938155043,0.01696346146,Second Quadrant
-0.002063227549,0.02728210933,0.02736001458,Second Quadrant
-0.04110585692,-0.007878835127,0.04185412185,Third Quadrant
-0.0008675622419,-0.001694223577,0.001903433155,Third Quadrant
-0.006624785716,-0.009429126411,0.01152372382,Third Quadrant
0.05165399442,0.02941367644,0.05944156375,First Quadrant
0.01726068767,0.02393719327,0.02951136324,First Quadrant
0.00213722991,-0.006757103974,0.007087044927,Fourth Quadrant
0.008715241307,0.0228184626,0.02442616766,First Quadrant
-0.03588471995,0.05816973129,0.06834786583,Second Quadrant
-0.02500999742,-0.03688066437,0.04456100734,Third Quadrant
-0.02622524988,0.02165529266,0.03401051942,Second Quadrant
0.005895621165,0.002835697981,0.006542135122,First Quadrant
-0.003242509559,-0.003059619174,0.004458154072,Third Quadrant
0.04259432887,-0.003920827392,0.04277440519,Fourth Quadrant
0.01008471749,0.004168878273,0.01091242745,First Quadrant
-0.03645441074,0.005654044992,0.03689027362,Second Quadrant
-0.0178748812,0.02041329202,0.02713326131,Second Quadrant
0.05136844362,-0.03159118375,0.06030522274,Fourth Quadrant
0.01031765057,0.00426852374,0.01116576053,First Quadrant
0.01393480474,0.0184700666,0.0231370297,First Quadrant
0.01021451293,0.004550272478,0.01118218467,First Quadrant
-0.02732877007,-0.05212703683,0.05885651741,Third Quadrant
-0.02197685932,0.004325754771,0.0223985379,Second Quadrant
0.03617469678,0.00857418742,0.03717694685,First Quadrant
0.004798599681,-0.05814771409,0.05834537867,Fourth Quadrant
0.01629601976,-0.007790149917,0.0180623004,Fourth Quadrant
0.02809478757,-0.04115608585,0.04983111971,Fourth Quadrant
-0.005809112833,-0.02510843781,0.02577167906,Third Quadrant
-0.01603604639,-0.05515150936,0.05743556188,Third Quadrant
0.003615435262,-0.01500992679,0.01543921223,Fourth Quadrant
-0.03486273916,-0.03232913763,0.04754559623,Third Quadrant
0.007438958711,0.01571978771,0.01739108485,First Quadrant
0.01686347804,-0.02790344431,0.0326033602,Fourth Quadrant
0.0204306284,-0.009860597397,0.02268572146,Fourth Quadrant
-0.01979013764,0.02157505318,0.02927682475,Second Quadrant
-0.02258499662,-0.01139581114,0.02529716553,Third Quadrant
-0.02753806694,0.05675090972,0.06307940143,Second Quadrant
-0.04776227142,0.02191213306,0.05254879776,Second Quadrant
-0.02979817216,-0.03769893263,0.04805351793,Third Quadrant
0.01355349614,0.02096484309,0.02496441274,First Quadrant
0.01530045834,0.02650443851,0.03060374628,First Quadrant
-0.01067587723,-0.004717574354,0.0116717549,Third Quadrant
-0.008138350019,0.009849714256,0.01277691715,Second Quadrant
0.01271676969,0.01284883148,0.01807785114,First Quadrant
0.0456513516,-0.04361097073,0.06313448084,Fourth Quadrant
-0.01554961614,0.008327658475,0.01763917396,Second Quadrant
0.02147251466,0.04070187883,0.04601860304,First Quadrant
-0.03206384924,-0.000361409883,0.032065886,Third Quadrant
-0.03762488071,0.02775406921,0.04675382344,Second Quadrant
-0.01165922914,0.01351478141,0.01784900391,Second Quadrant
0.0107013609,-0.03503421935,0.03663216688,Fourth Quadrant
-0.01364402071,0.02574351815,0.02913568307,Second Quadrant
0.0101658564,0.004351431467,0.01105801032,First Quadrant
0.02518507149,0.02165742924,0.03321644272,First Quadrant
0.003632999188,-0.01438792439,0.01483950981,Fourth Quadrant
0.01309960218,0.001121061779,0.01314748481,First Quadrant
0.003919037392,-0.005585704986,0.006823412216,Fourth Quadrant
-0.01839297422,0.04101611285,0.04495134051,Second Quadrant
0.01002268083,-0.0157757957,0.01869036814,Fourth Quadrant
0.00943858998,-0.02320659119,0.02505260177,Fourth Quadrant
0.02394790541,-0.004414648036,0.0243514125,Fourth Quadrant
-0.04259726443,-0.0002087695581,0.04259777602,Third Quadrant
-0.02534654457,-0.04799361281,0.05427553954,Third Quadrant
0.008482174312,-0.04335051336,0.04417255131,Fourth Quadrant
0.007122446117,-0.05108663989,0.05158075236,Fourth Quadrant
-0.03317697897,-0.01357597229,0.03584716108,Third Quadrant
0.001778274896,0.01554547652,0.01564685597,First Quadrant
0.01984445036,-0.07042905844,0.07317140482,Fourth Quadrant
0.01106301003,0.004564335073,0.01196759564,First Quadrant
-0.04149861089,0.008063406257,0.04227473508,Second Quadrant
-0.01237967664,-0.006820208917,0.01413405969,Third Quadrant
-0.008427034646,0.01516348223,0.01734779831,Second Quadrant
0.02220182142,0.02008531431,0.02993894997,First Quadrant
-0.03458297182,-0.006741103041,0.03523385318,Third Quadrant
0.02278325183,-0.01330627804,0.02638434383,Fourth Quadrant
0.01603519461,-0.02467843042,0.0294304671,Fourth Quadrant
-0.01669789026,0.02553439446,0.03050942214,Second Quadrant
0.04098852896,0.04508491299,0.06093200215,First Quadrant
-0.01720779107,0.0410495738,0.04451039859,Second Quadrant
0.0347684633,-0.03261417518,0.04767106525,Fourth Quadrant
-0.04513993271,0.02679996784,0.05249620749,Second Quadrant
-0.05478186474,0.05164342447,0.07528675843,Second Quadrant
0.04040504945,0.03753298113,0.0551479165,First Quadrant
0.01675769099,-0.04357491828,0.04668611904,Fourth Quadrant
0.01634843092,0.0009753757744,0.01637750138,First Quadrant
0.003355354547,0.008678999242,0.009305021869,First Quadrant
0.04190638632,-0.003337339475,0.04203906575,Fourth Quadrant
0.03060125389,-0.005309975133,0.03105853467,Fourth Quadrant
0.01217951949,0.001215478365,0.01224001971,First Quadrant
-0.04176806225,0.001813439937,0.04180741069,Second Quadrant
0.01467178665,-0.002111876399,0.01482300055,Fourth Quadrant
-0.02335784427,-0.01868890044,0.02991427567,Third Quadrant
0.005667413858,0.03624175137,0.03668220444,First Quadrant
0.0008977635752,0.0162039784,0.01622882915,First Quadrant
-0.03063084013,-0.03789310674,0.04872510549,Third Quadrant
-0.02567207311,0.01338186553,0.02895046913,Second Quadrant
-0.05168658277,0.02069611905,0.05567613656,Second Quadrant
0.03429247365,0.05268552527,0.06286285327,First Quadrant
-0.02498265236,0.01384494949,0.02856248494,Second Quadrant
0.004479778764,0.02143141154,0.02189460706,First Quadrant
0.03423727882,-0.02591913137,0.04294173532,Fourth Quadrant
0.002089091273,-0.01598834067,0.01612424695,Fourth Quadrant
0.008244487893,0.008152231719,0.01159441515,First Quadrant
-0.02029319841,-0.01028325885,0.02274992999,Third Quadrant
-0.03727789739,-0.05696222861,0.06807596582,Third Quadrant
-0.03729375376,0.005424171763,0.03768614744,Second Quadrant
0.01318847667,0.02204096625,0.02568540656,First Quadrant
-0.009841658858,0.02320943878,0.02520984525,Second Quadrant
-0.03325563154,0.01369942904,0.0359668095,Second Quadrant
-0.00924714719,0.01338359155,0.01626745997,Second Quadrant
-0.01642229268,0.001067065403,0.01645692333,Second Quadrant
0.02121235636,-0.04199720594,0.04705028554,Fourth Quadrant
0.02540830022,0.01436367869,0.02918727438,First Quadrant
